RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer
217,Lost/FoundProperty,202280000851,1700,JEFFERSON PARK AVE,CPD,2022/10/03 20:21:30+00,1621,"Moje, Ashley"
218,Suspicious Activity,202200028658,600,E MARKET ST,CPD,2022/10/03 20:02:47+00,1602,"Wagner, Christopher "
219,Assault Simple,202200028656,600,7 1/2 ST SW,CPD,2022/10/03 20:01:50+00,1601,"Wagner, Christopher "
220,Sex Offense,202200028657,2100,MICHIE DR,CPD,2022/10/03 20:01:25+00,1601,"Wagner, Christopher "
221,Assault Simple,202200028655,900,ROCKLAND AVE,CPD,2022/10/03 20:00:51+00,1600,"Wagner, Christopher "
222,Assault Intimidation,202200028652,1400,MELBOURNE RD,CPD,2022/10/03 19:30:52+00,1530,"Hickey, Declan"
223,Larceny - From Motor Vehicle,202280000852,700,MADISON AVE,CPD,2022/10/03 18:34:21+00,1434,"Moje, Ashley"
224,Hit and Run,202200028636,700,"PROSPECT AVE, D",CPD,2022/10/03 16:24:27+00,1224,"Jones, Mark"
225,Larceny - All Other,202200028625,1200,"CEDARS CT, 406",CPD,2022/10/03 14:16:54+00,1016,"Arndt, Brian"
226,Larceny - All Other,202200028619,1500,UNIVERSITY AVE,CPD,2022/10/03 14:05:49+00,1005,"Hickey, Declan"
227,Larceny - From Motor Vehicle,202200028613,600,UNIVERSITY WAY,CPD,2022/10/03 12:33:28+00,0833,"Hickey, Declan"
228,Shots Fired/Illegal Hunting,202200028601,,5TH ST SW @ RIDGE ST,CPD,2022/10/03 05:04:24+00,0104,"Vlasis, Christopher"
229,Larceny - Theft from Building,202280000846,800,RIDGE ST,CPD,2022/10/03 03:21:56+00,2321,"Moje, Ashley"
230,Driving Under the Influence,202200028584,,CHERRY AVE / 5TH ST SW,CPD,2022/10/03 01:12:58+00,2112,"Darby, Michael"
231,Suspicious Activity,202200028564,1500,E HIGH ST,CPD,2022/10/02 18:43:29+00,1443,"Jones, Mark"
232,Domestic Disturbance,202200028561,1600,"6TH ST SE, LOT 42",CPD,2022/10/02 17:43:31+00,1343,"Eckenroth, Rachel"
233,Motor Vehicle Theft,202200028559,2000,"HOLIDAY DR, 370",CPD,2022/10/02 16:40:48+00,1240,"Nash, Darius"
234,Disorderly Conduct,202200028557,900,COLEMAN ST,CPD,2022/10/02 16:17:40+00,1217,"Barbour, Tremaine"
235,Drug Investigation,202200028555,100,W MARKET ST,CPD,2022/10/02 14:13:06+00,1013,"Barbour, Tremaine"
236,Suspicious Activity,202200028529,700,NASSAU ST,CPD,2022/10/02 05:03:22+00,0103,"Vlasis, Christopher"
237,Death Investigation - DOA,202200028527,1700,CONCORD DR,CPD,2022/10/02 04:35:42+00,0035,"Venereo, Arturo"
238,Shots Fired/Illegal Hunting,202200028526,1900,EMMET ST N,CPD,2022/10/02 04:08:26+00,0008,"Curry, Brian"
239,Suspicious Activity,202200028521,2100,BARRACKS RD,CPD,2022/10/02 03:25:58+00,2325,"Mullins, James"
240,Hit and Run,202200028509,100,"RIDGE ST, 101",CPD,2022/10/02 02:11:20+00,2211,"Whitten, Tobyn"
241,Traffic Stops,202200028492,800,W MAIN ST,CPD,2022/10/01 22:36:19+00,1836,"Middleton, Matthew"
242,Assault Intimidation,202200028481,300,E MAIN ST,CPD,2022/10/01 20:48:24+00,1648,"Shiflett, Tammy"
243,Larceny - From Motor Vehicle,202280000845,500,STEWART ST,CPD,2022/10/01 20:32:59+00,1632,"Moje, Ashley"
244,Vandalism,202280000844,1500,ROSA TER,CPD,2022/10/01 17:37:18+00,1337,"Moje, Ashley"
245,Hit and Run,202200028473,700,W MAIN ST,CPD,2022/10/01 17:25:40+00,1325,"Houchens, Jamell"
246,Vandalism,202280000843,1500,ROSA TER,CPD,2022/10/01 16:34:54+00,1234,"Moje, Ashley"
247,Larceny - Of Veh Parts/Access,202280000842,800,ESTES ST,CPD,2022/10/01 16:16:51+00,1216,"Moje, Ashley"
248,Hit and Run,202200028468,400,EMMET ST N,CPD,2022/10/01 15:23:24+00,1123,"Barbour, Tremaine"
249,Larceny - All Other,202200028465,100,14TH ST NW,CPD,2022/10/01 14:28:15+00,1028,"Shiflett, Tammy"
250,Narcotics,202200028461,2300,"ANGUS RD, A",CPD,2022/10/01 12:04:51+00,0804,"Burnett, James"
251,Lost/FoundProperty,202280000841,,ELLIEWOOD AVE,CPD,2022/10/01 03:11:22+00,2311,"Moje, Ashley"
252,Assault Simple,202200028424,1300,CARLTON AVE,CPD,2022/10/01 01:08:03+00,2108,"Smith, Daniel"
253,Driving Under the Influence,202200028416,1200,CHERRY AVE,CPD,2022/09/30 23:01:48+00,1901,"Darby, Michael"
254,Assist Citizen - Mental/TDO/ECO,202200028413,200,"FAIRWAY AVE, B",CPD,2022/09/30 22:21:19+00,1821,"Whitten, Tobyn"
255,Larceny - Theft from Building,202280000840,2100,"ARLINGTON BLVD, 325",CPD,2022/09/30 21:38:15+00,1738,"Moje, Ashley"
256,Suspicious Activity,202200028409,2100,"MICHIE DR, 28",CPD,2022/09/30 21:02:33+00,1702,"Venereo, Arturo"
257,Death Investigation - DOA,202200028395,1000,"RIDGE ST, 4",CPD,2022/09/30 19:55:27+00,1555,"Pendleton, Eric"
258,Larceny - Theft from Building,202280000839,200,E MAIN ST,CPD,2022/09/30 19:05:11+00,1505,"Moje, Ashley"
259,Harassment,202280000838,500,CLEVELAND AVE,CPD,2022/09/30 18:52:18+00,1452,"Moje, Ashley"
260,Hit and Run,202200028379,1000,SEMINOLE,CPD,2022/09/30 17:28:48+00,1328,"Hickey, Declan"
261,Assault Simple,202200028372,1000,CHERRY AVE,CPD,2022/09/30 16:10:58+00,1210,"Houchens, Jamell"
262,Hit and Run,202200028368,600,MONTICELLO AVE,CPD,2022/09/30 15:43:18+00,1143,"Pendleton, Eric"
263,Suspicious Activity,202200028360,100,HARRIS RD,CPD,2022/09/30 14:34:49+00,1034,"Green, Bryan"
264,Lost/FoundProperty,202200028358,100,E WATER ST,CPD,2022/09/30 14:19:50+00,1019,"Lucas, Todd"
265,Accident Private Property,202280000835,100,BURNET ST,CPD,2022/09/30 13:48:14+00,0948,"Moje, Ashley"
266,Lost/FoundProperty,202200028355,,5TH ST SW / HARMONY RIDGE LN,CPD,2022/09/30 13:20:07+00,0920,"Green, Bryan"
267,Domestic Disturbance,202200028343,2000,"INDIA RD, 420",CPD,2022/09/30 09:21:06+00,0521,"Miller, Devin"
268,Vandalism,202200028336,,"UNIVERSITY CIR, 10",CPD,2022/09/30 04:47:55+00,0047,"Hounsel, Eli"
269,Hit and Run,202200028326,500,2ND ST SE,CPD,2022/09/30 03:35:25+00,2335,"Blackwell, Ryan"
270,Lost/FoundProperty,202280000834,1500,UNIVERSITY AVE,CPD,2022/09/30 02:03:52+00,2203,"Moje, Ashley"
271,Larceny - All Other,202200028302,700,PROSPECT AVE,CPD,2022/09/29 23:25:38+00,1925,"Lowe, Courtney"
272,Larceny - Theft from Building,202200028286,1400,"SHORT 18TH ST, B",CPD,2022/09/29 21:37:55+00,1737,"Lowe, Courtney"
273,Larceny - From Motor Vehicle,202200028261,200,AVON ST,CPD,2022/09/29 18:22:17+00,1422,"Pendleton, Eric"
274,Larceny - From Motor Vehicle,202280000837,2000,INDIA RD,CPD,2022/09/29 17:55:01+00,1355,"Moje, Ashley"
275,Animal Complaint,202200028260,900,RIVES ST,CPD,2022/09/29 17:48:21+00,1348,"Allen, Claire"
276,Assist Citizen - Mental/TDO/ECO,202200028325,1200,LEE ST,CPD,2022/09/29 17:33:56+00,1333,"Best, Lisa"
277,Animal Complaint,202200028250,1400,E HIGH ST,CPD,2022/09/29 17:24:36+00,1324,"Allen, Claire"
278,Lost/FoundProperty,202200028245,200,E MARKET ST,CPD,2022/09/29 16:07:00+00,1207,"Pendleton, Eric"
279,Assist Citizen - Mental/TDO/ECO,202200028239,200,E MARKET ST,CPD,2022/09/29 15:24:08+00,1124,"Pendleton, Eric"
280,Hit and Run,202200028262,,E JEFFERSON ST / 4TH ST NE,CPD,2022/09/29 15:01:43+00,1101,"Lowe, Courtney"
281,Larceny - Theft from Building,202200028270,300,RIDGE ST,CPD,2022/09/29 14:58:57+00,1058,"Lowe, Courtney"
282,Fraud-impersonation,202280000836,1100,"MILLMONT ST, 133",CPD,2022/09/29 14:56:54+00,1056,"Moje, Ashley"
283,Animal Complaint,202200028233,900,"1ST ST S, C",CPD,2022/09/29 14:01:51+00,1001,"Allen, Claire"
284,Larceny - From Motor Vehicle,202200028225,1600,EMMET ST N,CPD,2022/09/29 11:41:06+00,0741,"Hickey, Declan"
285,Drunkeness DIP,202200028206,,14TH ST NW / WERTLAND ST,CPD,2022/09/29 03:49:58+00,2349,"Lee, Chandler"
286,Assist Citizen - Mental/TDO/ECO,202200028201,100,GREENBRIER DR,CPD,2022/09/29 02:43:13+00,2243,"Curry, Brian"
287,Misc - Non-Criminal Call,202200028200,200,W WATER ST,CPD,2022/09/29 02:01:01+00,2201,"Whitten, Tobyn"
288,Accident - w/out Injuries,202280000833,400,EMMET ST S,CPD,2022/09/29 01:01:51+00,2101,"Moje, Ashley"
289,Misc - Criminal Call,202200028187,1200,HOLMES AVE,CPD,2022/09/28 22:56:02+00,1856,"Smith, Daniel"
290,Larceny - Theft from Building,202280000832,1000,E WATER ST,CPD,2022/09/28 22:40:28+00,1840,"Moje, Ashley"
291,Assist Citizen - Mental/TDO/ECO,202200028180,200,E MAIN ST,CPD,2022/09/28 21:36:02+00,1736,"Whitten, Tobyn"
292,Hit and Run,202200028175,1500,DAIRY RD,CPD,2022/09/28 20:40:39+00,1640,"Lowe, Courtney"
293,Larceny - Of Veh Parts/Access,202280000831,800,PRESTON AVE,CPD,2022/09/28 20:16:05+00,1616,"Moje, Ashley"
294,Larceny - All Other,202200028171,900,RIVER RD,CPD,2022/09/28 20:04:12+00,1604,"Shiflett, Tammy"
295,Larceny - From Motor Vehicle,202200028172,500,HARRIS RD,CPD,2022/09/28 19:57:21+00,1557,"Lowe, Courtney"
296,Suspicious Activity,202200028170,900,"1ST ST S, B",CPD,2022/09/28 19:46:14+00,1546,"Lowe, Courtney"
297,Larceny - Theft from Building,202280000830,300,E MAIN ST,CPD,2022/09/28 19:08:02+00,1508,"Moje, Ashley"
298,Assault Aggravated,202200028165,900,ANDERSON ST,CPD,2022/09/28 18:40:30+00,1440,"Huber, Christopher"
299,Hit and Run,202200028163,1600,MONTICELLO RD,CPD,2022/09/28 17:59:46+00,1359,"Green, Bryan"
300,Lost/FoundProperty,202200028151,300,E MAIN ST,CPD,2022/09/28 16:53:14+00,1253,"Arndt, Brian"
301,Disorderly Conduct,202200028145,1000,CHERRY AVE,CPD,2022/09/28 15:36:53+00,1136,"Nash, Darius"
302,Unauthorized Use of Motor Veh,202200028140,600,PROSPECT AVE,CPD,2022/09/28 15:14:09+00,1114,"Shiflett, Tammy"
303,Suspicious Activity,202200028137,200,MONTE VISTA AVE,CPD,2022/09/28 14:18:08+00,1018,"Green, Bryan"
304,Motor Vehicle Theft,202200028138,1300,JOHN ST,CPD,2022/09/28 14:16:31+00,1016,"Burnett, James"
305,Larceny - From Motor Vehicle,202280000829,1600,"EMMET ST N, Parking lo",CPD,2022/09/28 13:57:52+00,0957,"Moje, Ashley"
306,Larceny - Theft from Building,202280000828,800,"CABELL AVE, Unit 3",CPD,2022/09/28 13:43:57+00,0943,"Moje, Ashley"
307,Motor Vehicle Theft,202200028120,1600,E MARKET ST,CPD,2022/09/28 10:29:21+00,0629,"Vlasis, Christopher"
308,Assist Agency - Arrest/warrant,202200028117,800,"HARDY DR, E",CPD,2022/09/28 09:24:13+00,0524,"Hamill, Annmarie"
309,Assault Simple,202200028097,1600,GROVE RD,CPD,2022/09/28 03:30:27+00,2330,"Curry, Brian"
310,Vandalism,202200028088,800,HARDY DR,CPD,2022/09/28 01:25:55+00,2125,"Middleton, Matthew"
311,Hit and Run,202200028071,,EMMET ST N / BARRACKS RD,CPD,2022/09/27 19:30:10+00,1530,"Lee, Chandler"
312,Larceny - Theft from Building,202280000827,1100,"WERTLAND ST, 403",CPD,2022/09/27 19:14:01+00,1514,"Moje, Ashley"
313,Larceny - Pocket Picking,202280000826,1700,HYDRAULIC RD RD,CPD,2022/09/27 15:26:55+00,1126,"Moje, Ashley"
314,Larceny - Theft from Building,202280000825,200,"14TH ST NW, 4",CPD,2022/09/27 15:02:00+00,1102,"Moje, Ashley"
315,Larceny - Theft from Building,202280000824,500,W MAIN ST,CPD,2022/09/27 14:45:27+00,1045,"Moje, Ashley"
316,Sex Offense,202200028043,500,"BAINBRIDGE ST, 1",CPD,2022/09/27 14:07:47+00,1007,"Shiflett, Tammy"
317,Larceny - From Motor Vehicle,202200028026,1600,EMMET ST N,CPD,2022/09/27 09:48:48+00,0548,"Vlasis, Christopher"
318,Missing Person-juvenile,202200028022,1600,EMMET ST N,CPD,2022/09/27 07:52:08+00,0352,"Curry, Brian"
319,Driving Under the Influence,202200027997,,HESSIAN RD / BARRACKS RD,CPD,2022/09/27 00:21:17+00,2021,"Darby, Michael"
320,Hit and Run,202200027994,,MONTICELLO AVE @ 2ND ST,CPD,2022/09/26 23:23:26+00,1923,"Venereo, Arturo"
321,Assault Simple,202200027992,2100,"MICHIE DR, 2",CPD,2022/09/26 22:19:18+00,1819,"Darby, Michael"
322,Larceny - Pocket Picking,202280000823,1500,UNIVERSITY AVE AVE,CPD,2022/09/26 20:33:22+00,1633,"Moje, Ashley"
323,Shots Fired/Illegal Hunting,202200027985,1000,FOREST HILLS AVE,CPD,2022/09/26 20:29:33+00,1629,"Alfonso, Sean"
324,Hit and Run,202200027976,,PRESTON AVE / MCINTIRE RD,CPD,2022/09/26 19:35:02+00,1535,"Burchardt, Rudy"
325,Assault Simple,202200027971,400,"11TH ST NE, A",CPD,2022/09/26 18:43:29+00,1443,"Eckenroth, Rachel"
326,Hit and Run,202200027970,1200,W MAIN ST,CPD,2022/09/26 18:25:40+00,1425,"Hickey, Declan"
327,Lost/FoundProperty,202200027969,700,E MAIN ST,CPD,2022/09/26 18:24:56+00,1424,"Arndt, Brian"
328,Larceny - Shoplifitng,202200027966,200,E MAIN ST,CPD,2022/09/26 17:51:57+00,1351,"Eckenroth, Rachel"
329,Suspicious Activity,202200027959,2400,SUNSET RD,CPD,2022/09/26 16:36:28+00,1236,"Arndt, Brian"
330,Suspicious Activity,202200027951,800,VALLEY VIEW CIR,CPD,2022/09/26 15:57:09+00,1157,"Wagner, Christopher "
331,Fraud-false pretense,202280000822,2300,"PRICE AVE, B",CPD,2022/09/26 15:44:13+00,1144,"Moje, Ashley"
332,Animal Complaint,202200027957,1500,VINE ST,CPD,2022/09/26 15:37:33+00,1137,"Allen, Claire"
333,Larceny - From Motor Vehicle,202280000821,1700,BURNLEY AVE,CPD,2022/09/26 14:47:42+00,1047,"Moje, Ashley"
334,Assault Simple,202200027945,1900,EMMET ST N,CPD,2022/09/26 14:44:11+00,1044,"Hickey, Declan"
335,Domestic Disturbance,202200027933,300,"4TH ST SE, 1",CPD,2022/09/26 12:24:28+00,0824,"Eckenroth, Rachel"
336,Animal Complaint,202200027932,100,ELLIOTT AVE,CPD,2022/09/26 10:50:39+00,0650,"Sandridge, Jeffrey"
337,Assist Citizen - Mental/TDO/ECO,202200027914,200,"FAIRWAY AVE, B",CPD,2022/09/26 04:56:02+00,0056,"Lowry, Ryan"
338,Domestic Disturbance,202200027899,1600,"6TH ST SE, 44",CPD,2022/09/26 02:16:19+00,2216,"Whitten, Tobyn"
339,Suspicious Activity,202200027896,900,"1ST ST S, E",CPD,2022/09/26 00:56:14+00,2056,"Whitten, Tobyn"
340,Accident - w/out Injuries,202200027886,,EMMET ST N @ BARRACKS RD,CPD,2022/09/25 23:20:45+00,1920,"Mullins, James"
341,Larceny - Theft from Building,202280000811,300,"4TH ST ST SE, Apt 32",CPD,2022/09/25 20:10:09+00,1610,"Moje, Ashley"
342,Larceny - Of Veh Parts/Access,202280000820,2000,INDIA RD,CPD,2022/09/25 18:18:34+00,1418,"Moje, Ashley"
343,Lost/FoundProperty,202280000819,1100,EMMET ST N,CPD,2022/09/25 17:48:26+00,1348,"Moje, Ashley"
344,Assist Citizen - Mental/TDO/ECO,202200027858,100,E MAIN ST,CPD,2022/09/25 16:59:58+00,1259,"Shiflett, Tammy"
345,Larceny - From Motor Vehicle,202280000818,2000,IVY RD,CPD,2022/09/25 16:37:54+00,1237,"Moje, Ashley"
346,Burglary,202200027837,1100,"RIVER CT, A",CPD,2022/09/25 09:11:55+00,0511,"Wells, Matthew"
347,Forgery/Counterfeiting,202200027820,1600,CHERRY AVE,CPD,2022/09/25 05:21:34+00,0121,"Bise, Collin"
348,Disorderly Conduct,202200027808,,WATER ST @ SE 4TH ST,CPD,2022/09/25 03:43:45+00,2343,"Wells, Matthew"
349,Hit and Run,202200027788,900,ROCK CREEK RD,CPD,2022/09/25 00:03:45+00,2003,"Middleton, Matthew"
350,Larceny - From Motor Vehicle,202280000817,1600,OAKLEAF LN,CPD,2022/09/24 22:17:51+00,1817,"Moje, Ashley"
351,Suspicious Activity,202200027763,500,E MARKET ST,CPD,2022/09/24 18:13:51+00,1413,"Eckenroth, Rachel"
352,Larceny - From Motor Vehicle,202280000816,100,"WAHOO WAY, 721",CPD,2022/09/24 17:52:33+00,1352,"Moje, Ashley"
353,Missing Person-adult,202200027755,1200,CEDARS CT,CPD,2022/09/24 15:17:15+00,1117,"Samar, Jack"
354,Assault Aggravated,202200027753,200,2ND ST NW,CPD,2022/09/24 14:37:54+00,1037,"Eckenroth, Rachel"
355,Harassment,202280000815,1600,"EMMETT ST, A",CPD,2022/09/24 14:30:58+00,1030,"Moje, Ashley"
356,Assist Citizen - Mental/TDO/ECO,202200027749,400,NICHOLSON ST,CPD,2022/09/24 13:56:15+00,0956,"Eckenroth, Rachel"
357,Suspicious Activity,202200027754,900,EMMET ST N,CPD,2022/09/24 13:28:21+00,0928,"Samar, Jack"
358,Larceny - From Motor Vehicle,202200027748,200,MONTE VISTA AVE,CPD,2022/09/24 12:23:53+00,0823,"Green, Bryan"
359,Weapons Violations,202200027744,,10TH ST NW / W MAIN ST,CPD,2022/09/24 08:43:22+00,0443,"Aguilera, Natalia"
360,Suspicious Activity,202200027729,500,"15TH ST NW, 10",CPD,2022/09/24 04:22:07+00,0022,"Hounsel, Eli"
361,Assault Simple,202200027724,100,ELLIEWOOD AVE,CPD,2022/09/24 04:00:37+00,0000,"Darby, Michael"
362,Lost/FoundProperty,202200027723,2000,INDIA RD,CPD,2022/09/24 03:35:30+00,2335,"Miller, Devin"
363,Missing Person-juvenile,202200027713,800,RIDGE ST,CPD,2022/09/24 02:29:27+00,2229,"Smith, Daniel"
364,Larceny - From Motor Vehicle,202200027708,700,"PRESTON AVE, 103",CPD,2022/09/24 01:34:56+00,2134,"Middleton, Matthew"
365,Suspicious Activity,202200027701,900,2ND ST SE,CPD,2022/09/24 00:30:38+00,2030,"Smith, Daniel"
366,Assault Simple,202200027695,700,"PROSPECT AVE, F",CPD,2022/09/23 23:36:11+00,1936,"Alfonso, Sean"
367,Vandalism,202280000814,1600,ROSE HILL DR,CPD,2022/09/23 21:22:57+00,1722,"Moje, Ashley"
368,Hit and Run,202200027684,1000,EMMET ST N,CPD,2022/09/23 21:22:04+00,1722,"Bentz, Benjamin "
369,Accident w/Injuries,202200027672,,W MAIN ST / 11TH ST SW,CPD,2022/09/23 19:52:44+00,1552,"Green, Bryan"
370,Hit and Run,202200027669,,CHERRY AVE / 9TH ST SW,CPD,2022/09/23 19:27:48+00,1527,"Barbour, Tremaine"
371,Lost/FoundProperty,202280000813,300,E MAIN ST,CPD,2022/09/23 18:56:19+00,1456,"Moje, Ashley"
372,Larceny - From Motor Vehicle,202280000812,1600,OAKLEAF LN,CPD,2022/09/23 18:44:38+00,1444,"Moje, Ashley"
373,Larceny - From Motor Vehicle,202200027664,1900,EMMET ST N,CPD,2022/09/23 18:07:54+00,1407,"Eckenroth, Rachel"
374,Accident w/Injuries,202200027634,400,GARRETT ST,CPD,2022/09/23 15:05:32+00,1105,"Sandridge, Jeffrey"
375,Larceny - From Motor Vehicle,202200027627,100,BRANDYWINE CT,CPD,2022/09/23 14:15:24+00,1015,"Hickey, Declan"
376,Domestic Disturbance,202200027624,700,"MADISON AVE, B",CPD,2022/09/23 13:27:10+00,0927,"Samar, Jack"
377,Vandalism,202200027619,700,"6TH ST SE, A",CPD,2022/09/23 12:41:45+00,0841,"Pendleton, Eric"
378,Vandalism,202200027576,100,E WATER ST,CPD,2022/09/23 00:51:50+00,2051,"Huber, Christopher"
379,Assist Citizen - Mental/TDO/ECO,202200027574,600,E MARKET ST,CPD,2022/09/23 00:30:18+00,2030,"Hounsel, Eli"
380,Larceny - All Other,202200027566,700,SHAMROCK RD,CPD,2022/09/22 23:43:39+00,1943,"Smith, Daniel"
381,Assist Citizen - Mental/TDO/ECO,202200027555,500,HARRIS RD,CPD,2022/09/22 21:20:32+00,1720,"Bentz, Benjamin "
382,Sex Offense - Forcible Rape,202200027550,600,E MARKET ST,CPD,2022/09/22 20:54:24+00,1654,"Stein, Nathan"
383,Assault Simple,202200027545,1400,MELBOURNE RD,CPD,2022/09/22 20:05:20+00,1605,"Lee, Chandler"
384,Drunkeness DIP,202200027542,400,RIDGE MCINTIRE RD,CPD,2022/09/22 19:31:33+00,1531,"Whitten, Tobyn"
385,Hit and Run,202200027539,1700,EMMET ST N,CPD,2022/09/22 19:03:30+00,1503,"Lee, Chandler"
386,Sex Offense-forcible fondling,202200027526,1000,KING ST,CPD,2022/09/22 17:38:32+00,1338,"Shiflett, Tammy"
387,Assault Simple,202200027516,1400,MELBOURNE RD,CPD,2022/09/22 17:06:32+00,1306,"Mullins, James"
388,Hit and Run,202200027511,900,EMMET ST N,CPD,2022/09/22 16:19:12+00,1219,"Bayles, Shawn"
389,Hit and Run,202200027510,2200,JEFFERSON PARK AVE,CPD,2022/09/22 16:11:17+00,1211,"Hickey, Declan"
390,Misc - Criminal Call,202200027509,1800,EMMET ST N,CPD,2022/09/22 16:02:23+00,1202,"Shiflett, Tammy"
391,Misc - Criminal Call,202200027508,600,E MARKET ST,CPD,2022/09/22 15:42:11+00,1142,"Stein, Nathan"
392,Harassment,202280000810,1400,BRIARCLIFF AVE,CPD,2022/09/22 14:36:58+00,1036,"Moje, Ashley"
393,Lost/FoundProperty,202280000809,100,"STEWART CIR, B",CPD,2022/09/22 06:09:42+00,0209,"Moje, Ashley"
394,Harassment,202280000808,1700,HYDRAULIC RD,CPD,2022/09/22 01:30:13+00,2130,"Moje, Ashley"
395,Larceny - Shoplifitng,202200027451,500,W MAIN ST,CPD,2022/09/22 00:31:36+00,2031,"Middleton, Matthew"
396,Assist Citizen - Mental/TDO/ECO,202200027445,300,"15TH ST NW, 4014",CPD,2022/09/21 23:24:25+00,1924,"Hopiane, Sayd"
397,Misc - Criminal Call,202200027437,1400,AVON ST,CPD,2022/09/21 21:42:25+00,1742,"Smith, Daniel"
398,Vandalism,202200027433,400,"GARRETT ST, D",CPD,2022/09/21 21:41:35+00,1741,"Smith, Daniel"
399,Suspicious Activity,202200027426,1400,E HIGH ST,CPD,2022/09/21 21:24:37+00,1724,"Smith, Daniel"
400,Harassment,202280000807,200,E HIGH ST,CPD,2022/09/21 19:25:52+00,1525,"Moje, Ashley"
401,Vandalism,202200027412,600,11TH ST NW,CPD,2022/09/21 18:42:43+00,1442,"Lucas, Todd"
402,Accident - w/out Injuries,202200027404,200,BYPASS @ EMMET ST N,CPD,2022/09/21 17:52:13+00,1352,"Barbour, Tremaine"
403,Suspicious Activity,202200027402,2100,MICHIE DR,CPD,2022/09/21 17:27:36+00,1327,"Wagner, Christopher "
404,Assault Simple,202200027395,1100,E HIGH ST,CPD,2022/09/21 16:44:48+00,1244,"Shiflett, Tammy"
405,Suspicious Activity,202200027406,500,BENNETT ST,CPD,2022/09/21 16:08:25+00,1208,"Hickey, Declan"
406,Assault Simple,202200027391,500,"DRUID AVE, B",CPD,2022/09/21 15:35:09+00,1135,"Hickey, Declan"
407,Larceny - From Motor Vehicle,202280000806,100,HARTFORD CT,CPD,2022/09/21 15:33:41+00,1133,"Moje, Ashley"
408,Suspicious Activity,202200027388,1600,CENTER AVE,CPD,2022/09/21 15:07:15+00,1107,"Hamill, Annmarie"
409,Crime Prevent Initiative - CPI,202200027381,1600,GORDON AVE,CPD,2022/09/21 14:18:56+00,1018,"Pendleton, Eric"
410,Misc - Criminal Call,202200027380,600,"E MARKET ST, 102",CPD,2022/09/21 14:15:21+00,1015,"Shiflett, Tammy"
411,Hit and Run,202200027373,900,LOCUST AVE,CPD,2022/09/21 13:37:19+00,0937,"Hickey, Declan"
412,Larceny - From Motor Vehicle,202280000805,1600,EMMET ST N,CPD,2022/09/21 12:48:13+00,0848,"Moje, Ashley"
413,Vandalism,202200027365,1500,ROSA TER,CPD,2022/09/21 12:09:33+00,0809,"Hickey, Declan"
414,Vandalism,202200027361,2200,"NORTH BERKSHIRE RD, 1",CPD,2022/09/21 10:37:57+00,0637,"Miller, Devin"
415,Assault Simple,202200027353,1900,EMMET ST N,CPD,2022/09/21 06:38:20+00,0238,"Miller, Devin"
416,Hit and Run,202200027340,,STADIUM RD @ EMMET ST,CPD,2022/09/21 02:31:16+00,2231,"Houchens, Logan"
417,Domestic Disturbance,202200027334,600,ELIZABETH AVE,CPD,2022/09/21 00:41:53+00,2041,"Lowry, Ryan"
418,Vandalism,202200027322,2200,"NORTH BERKSHIRE RD, 1",CPD,2022/09/20 22:04:43+00,1804,"Darby, Michael"
419,Larceny - Theft from Building,202280000804,2100,BARRACKS RD,CPD,2022/09/20 21:52:15+00,1752,"Moje, Ashley"
420,Larceny - All Other,202200027321,200,W MAIN ST,CPD,2022/09/20 21:43:43+00,1743,"Lowry, Ryan"
421,Hit and Run,202200027319,900,W MAIN ST,CPD,2022/09/20 21:10:22+00,1710,"Houchens, Logan"
422,Assist Citizen - Mental/TDO/ECO,202200027315,900,HENRY AVE,CPD,2022/09/20 21:06:35+00,1706,"Thomas, Eric"
423,Larceny - From Motor Vehicle,202200027306,200,RIVERSIDE AVE,CPD,2022/09/20 19:45:33+00,1545,"Lowry, Ryan"
424,Larceny - All Other,202200027299,100,MCINTIRE PARK DR,CPD,2022/09/20 18:57:55+00,1457,"Samar, Jack"
425,Larceny - Theft from Building,202280000803,1900,ARLINGTON BLVD,CPD,2022/09/20 18:00:46+00,1400,"Moje, Ashley"
426,Suspicious Activity,202200027288,1000,CHERRY AVE,CPD,2022/09/20 17:29:17+00,1329,"Lucas, Todd"
427,Missing Person-juvenile,202200027287,700,NASSAU ST,CPD,2022/09/20 17:03:08+00,1303,"Eckenroth, Rachel"
428,Larceny - Shoplifitng,202200027283,1100,EMMET ST N,CPD,2022/09/20 16:03:27+00,1203,"Samar, Jack"
429,Larceny - Of Veh Parts/Access,202200027272,100,W HIGH ST,CPD,2022/09/20 14:29:20+00,1029,"Arndt, Brian"
430,Lost/FoundProperty,202200027264,700,E HIGH ST,CPD,2022/09/20 13:36:37+00,0936,"Arndt, Brian"
431,Trespass,202200027259,1900,CEDAR HILL RD,CPD,2022/09/20 13:19:16+00,0919,"Eckenroth, Rachel"
