RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer
218,Robbery - Armed,202200029233,200,HARTMANS MILL RD,CPD,2022/10/09 06:29:29+00,0229,"Vlasis, Christopher"
219,Motor Vehicle Theft,202200029229,2100,JEFFERSON PARK AVE,CPD,2022/10/09 05:37:16+00,0137,"Lowry, Brent"
220,Assault Simple,202200029226,200,ELLIEWOOD AVE,CPD,2022/10/09 05:02:11+00,0102,"Lowry, Brent"
221,Vandalism,202200029209,100,SUMMIT ST,CPD,2022/10/09 03:30:22+00,2330,"Venereo, Arturo"
222,Domestic Disturbance,202200029207,200,"MONTICELLO AVE, 434",CPD,2022/10/09 03:17:36+00,2317,"Vlasis, Christopher"
223,Vandalism,202200029196,200,E MARKET ST,CPD,2022/10/09 02:18:29+00,2218,"Wells, Matthew"
224,Hit and Run,202200029195,,E MARKET ST / 10TH ST NE,CPD,2022/10/09 01:51:35+00,2151,"Whitten, Tobyn"
225,Hit and Run,202200029176,,RAMP / JOHN W WARNER PKWY,CPD,2022/10/08 21:47:00+00,1747,"Whitten, Tobyn"
226,Larceny - From Motor Vehicle,202200029175,900,E MARKET ST,CPD,2022/10/08 21:42:39+00,1742,"Whitten, Tobyn"
227,Assault Simple,202200029172,300,E JEFFERSON ST,CPD,2022/10/08 21:30:20+00,1730,"Lowry, Ryan"
228,Larceny - Theft from Building,202280000865,100,14TH ST NW,CPD,2022/10/08 20:09:56+00,1609,"Moje, Ashley"
229,Robbery - Armed,202200029157,1400,"MONTICELLO RD, 210",CPD,2022/10/08 19:01:02+00,1501,"Pendleton, Eric"
230,Larceny - All Other,202200029150,1100,EMMET ST N,CPD,2022/10/08 17:40:37+00,1340,"Barbour, Tremaine"
231,Harassment,202280000863,800,2ND ST NE,CPD,2022/10/08 17:09:49+00,1309,"Moje, Ashley"
232,Assault Intimidation,202200029128,900,MONTROSE AVE,CPD,2022/10/08 14:53:27+00,1053,"Green, Bryan"
233,Lost/FoundProperty,202200029124,900,MONTICELLO RD,CPD,2022/10/08 14:30:58+00,1030,"Pendleton, Eric"
234,Larceny - All Other,202200029117,1000,KING ST,CPD,2022/10/08 12:10:16+00,0810,"Eckenroth, Rachel"
235,Misc - Criminal Call,202200029114,200,14TH ST NW,CPD,2022/10/08 11:17:58+00,0717,"Blackwell, Kyle"
236,Suspicious Activity,202200029113,700,LYONS AVE,CPD,2022/10/08 08:38:33+00,0438,"Hickey, Declan"
237,Assist Citizen - Mental/TDO/ECO,202200029103,200,"FAIRWAY AVE, B",CPD,2022/10/08 05:20:55+00,0120,"Middleton, Matthew"
238,Suspicious Activity,202200029095,2100,"ARLINGTON BLVD, 341",CPD,2022/10/08 03:44:49+00,2344,"Bentz, Benjamin "
239,Drunkeness DIP,202200029094,800,LOCUST AVE,CPD,2022/10/08 03:40:50+00,2340,"Whitten, Tobyn"
240,Sex Offense-forcible fondling,202200029093,,COLEMAN,CPD,2022/10/08 03:31:02+00,2331,"Wells, Matthew"
241,Harassment,202280000862,1200,EMMET ST N,CPD,2022/10/08 01:56:34+00,2156,"Moje, Ashley"
242,Assist Citizen - Mental/TDO/ECO,202200029082,700,MONTROSE AVE,CPD,2022/10/08 01:47:52+00,2147,"Darby, Michael"
243,Harassment,202280000861,800,2ND ST NE,CPD,2022/10/07 22:11:21+00,1811,"Moje, Ashley"
244,Hit and Run,202200029064,,RIVER RD / LONG ST,CPD,2022/10/07 21:53:22+00,1753,"Bentz, Benjamin "
245,Warrant Service,202200029059,1500,E HIGH ST,CPD,2022/10/07 21:14:28+00,1714,"Whitten, Tobyn"
246,Larceny - Theft from Building,202200029054,2300,SHELBY DR,CPD,2022/10/07 20:16:40+00,1616,"Darby, Michael"
247,Larceny - Theft from Building,202280000860,400,MONROE LN,CPD,2022/10/07 19:32:42+00,1532,"Moje, Ashley"
248,Burglary,202200029049,200,MONTE VISTA AVE,CPD,2022/10/07 18:55:41+00,1455,"Middleton, Matthew"
249,Missing Person-juvenile,202200029014,900,"1ST ST S, B",CPD,2022/10/07 12:25:42+00,0825,"Pendleton, Eric"
250,Larceny - From Motor Vehicle,202200029015,900,RIVES ST,CPD,2022/10/07 12:15:29+00,0815,"Pendleton, Eric"
251,Assist Citizen - Mental/TDO/ECO,202200029005,1100,EMMET ST N,CPD,2022/10/07 10:21:23+00,0621,"Miller, Devin"
252,Shots Fired/Illegal Hunting,202200029004,900,RIVES ST,CPD,2022/10/07 10:02:31+00,0602,"Blackwell, Ryan"
253,Drunkeness DIP,202200028996,100,W JEFFERSON ST,CPD,2022/10/07 04:15:36+00,0015,"Lowry, Brent"
254,Fraud-false pretense,202280000859,900,EMMET ST N,CPD,2022/10/07 03:04:12+00,2304,"Moje, Ashley"
255,Warrant Service,202200028984,500,E MAIN ST,CPD,2022/10/07 01:01:56+00,2101,"Smith, Daniel"
256,Drunkeness DIP,202200028975,2000,INDIA RD,CPD,2022/10/06 23:03:57+00,1903,"Lee, Chandler"
257,Assist Citizen - Mental/TDO/ECO,202200028970,600,E MARKET ST,CPD,2022/10/06 21:21:40+00,1721,"Whitten, Tobyn"
258,Missing Person-juvenile,202200028969,500,PATON ST,CPD,2022/10/06 21:01:26+00,1701,"Middleton, Matthew"
259,Death Investigation - DOA,202200028966,200,MONTE VISTA AVE,CPD,2022/10/06 20:39:04+00,1639,"Bentz, Benjamin "
260,Suspicious Activity,202200028962,1000,ST CLAIR AVE,CPD,2022/10/06 19:45:07+00,1545,"Shiflett, Tammy"
261,Misc - Criminal Call,202200028955,100,MELBOURNE PARK CIR,CPD,2022/10/06 18:47:33+00,1447,"Shiflett, Tammy"
262,Hit and Run,202200028950,600,CONCORD AVE,CPD,2022/10/06 18:01:41+00,1401,"Lowe, Courtney"
263,Fraud-impersonation,202280000858,1600,"MERIDIAN ST, Apt B",CPD,2022/10/06 18:00:16+00,1400,"Moje, Ashley"
264,Assist Citizen - Mental/TDO/ECO,202200028959,1500,"6TH ST SE, A",CPD,2022/10/06 17:52:30+00,1352,"Smith, Daniel"
265,Motor Vehicle Theft,202200028947,,4TH ST SE / E WATER ST,CPD,2022/10/06 16:49:53+00,1249,"Pendleton, Eric"
266,Larceny - Of Veh Parts/Access,202280000857,100,OAKHURST CIR,CPD,2022/10/06 14:10:25+00,1010,"Moje, Ashley"
267,Burglary,202200028930,2100,"MICHIE DR, 109B",CPD,2022/10/06 12:45:38+00,0845,"Burnett, James"
268,Burglary,202200028929,1100,MILLMONT ST,CPD,2022/10/06 11:37:22+00,0737,"Hopiane, Sayd"
269,Suspicious Activity,202200028928,400,DICE ST,CPD,2022/10/06 11:09:05+00,0709,"Hickey, Declan"
270,Larceny - From Motor Vehicle,202200028913,700,ANDERSON ST,CPD,2022/10/06 01:39:46+00,2139,"Lowe, Courtney"
271,Suspicious Activity,202200028870,500,PARK HILL,CPD,2022/10/05 19:31:53+00,1531,"Lowe, Courtney"
272,Larceny - All Other,202200028866,800,W MAIN ST,CPD,2022/10/05 18:51:20+00,1451,"Lowe, Courtney"
273,Fraud-wire fraud,202280000856,,BARRACKS RD,CPD,2022/10/05 18:39:41+00,1439,"Moje, Ashley"
274,Suspicious Activity,202200028852,200,E MARKET ST,CPD,2022/10/05 15:47:04+00,1147,"Shiflett, Tammy"
275,Assault Simple,202200028851,700,NASSAU ST,CPD,2022/10/05 15:46:38+00,1146,"Pendleton, Eric"
276,Larceny - Theft from Building,202280000855,1000,EMMET ST N,CPD,2022/10/05 15:35:39+00,1135,"Moje, Ashley"
277,Larceny - All Other,202200028846,700,PROSPECT AVE,CPD,2022/10/05 14:07:06+00,1007,"Pendleton, Eric"
278,Larceny - Theft from Building,202280000854,2600,JEFFERSON PARK AVENUE AVE,CPD,2022/10/05 13:43:07+00,0943,"Moje, Ashley"
279,Assist Citizen - Mental/TDO/ECO,202200028838,700,NASSAU ST,CPD,2022/10/05 13:26:00+00,0926,"Wells, Matthew"
280,Larceny - From Motor Vehicle,202200028834,500,"HARRIS RD, 150",CPD,2022/10/05 10:00:14+00,0600,"Blackwell, Kyle"
281,Shots Fired/Illegal Hunting,202200028830,100,ELLIOTT AVE,CPD,2022/10/05 09:08:52+00,0508,"Blackwell, Ryan"
282,Assist Citizen - Mental/TDO/ECO,202200028827,2100,BARRACKS RD,CPD,2022/10/05 08:06:26+00,0406,"Miller, Devin"
283,Shots Fired/Illegal Hunting,202200028822,800,BOLLING AVE,CPD,2022/10/05 05:10:34+00,0110,"Blackwell, Ryan"
284,Vandalism,202200028821,,OLD PRESTON AVE / PRESTON AVE,CPD,2022/10/05 04:14:36+00,0014,"Wells, Matthew"
285,Fraud-false pretense,202280000853,1600,MERIDIAN ST,CPD,2022/10/05 02:01:36+00,2201,"Moje, Ashley"
286,Fraud-wire fraud,202200028810,1600,GROVE RD,CPD,2022/10/05 02:00:03+00,2200,"Lowe, Courtney"
287,Assist Citizen - Mental/TDO/ECO,202200028797,100,PIEDMONT AVE N,CPD,2022/10/04 22:09:22+00,1809,"Darby, Michael"
288,Assault Simple,202200028789,1200,EMMET ST N,CPD,2022/10/04 20:44:11+00,1644,"Lowe, Courtney"
289,Drunkeness DIP,202200028777,400,RIDGE MCINTIRE RD,CPD,2022/10/04 19:21:02+00,1521,"Shiflett, Tammy"
290,Larceny - Of Veh Parts/Access,202200028773,200,GARRETT ST,CPD,2022/10/04 19:11:21+00,1511,"Lowe, Courtney"
291,Larceny - Shoplifitng,202200028769,100,SEMINOLE CT,CPD,2022/10/04 18:32:59+00,1432,"Hopiane, Sayd"
292,Larceny - Theft from Building,202200028754,800,"CABELL AVE, C",CPD,2022/10/04 16:13:15+00,1213,"Burnett, James"
293,Larceny - All Other,202200028753,900,SEMINOLE CT,CPD,2022/10/04 16:01:37+00,1201,"Hopiane, Sayd"
294,Larceny - From Motor Vehicle,202200028748,800,RIDGE ST,CPD,2022/10/04 15:46:15+00,1146,"Hickey, Declan"
295,Suspicious Activity,202200028747,800,"HARDY DR, B",CPD,2022/10/04 15:26:39+00,1126,"Hamill, Annmarie"
296,Fraud-impersonation,202200028737,1400,UNIVERSITY AVE,CPD,2022/10/04 13:20:24+00,0920,"Burnett, James"
297,Suspicious Activity,202200028735,1200,HAZEL ST,CPD,2022/10/04 12:58:34+00,0858,"Shiflett, Tammy"
298,Larceny - Theft from Building,202280000847,1300,CHESAPEAKE ST,CPD,2022/10/04 12:16:58+00,0816,"Moje, Ashley"
299,Motor Vehicle Theft,202200028730,1200,E MARKET ST,CPD,2022/10/04 11:52:55+00,0752,"Shiflett, Tammy"
300,Assault Intimidation,202200028729,200,RIDGE MCINTIRE RD,CPD,2022/10/04 10:12:59+00,0612,"Wells, Matthew"
301,Vandalism,202280000849,1500,ROSA TER,CPD,2022/10/04 02:58:57+00,2258,"Moje, Ashley"
302,Shots Fired/Illegal Hunting,202200028691,1600,"EMMET ST N, 228",CPD,2022/10/04 02:47:02+00,2247,"Hounsel, Eli"
303,Vandalism,202280000848,1500,ROSA TER,CPD,2022/10/04 01:56:04+00,2156,"Moje, Ashley"
304,Suspicious Activity,202200028678,2100,ANGUS RD,CPD,2022/10/03 22:53:30+00,1853,"Darby, Michael"
305,Suspicious Activity,202200028675,500,CLEVELAND AVE,CPD,2022/10/03 22:40:05+00,1840,"Alfonso, Sean"
306,Hit and Run,202200028668,,EMMET ST S @ STADIUM RD,CPD,2022/10/03 21:41:45+00,1741,"Houchens, Logan"
307,Hit and Run,202200028664,1000,CHERRY AVE,CPD,2022/10/03 20:39:56+00,1639,"Darby, Michael"
308,Larceny - From Motor Vehicle,202280000850,700,"MADISON AVE, A",CPD,2022/10/03 20:22:38+00,1622,"Moje, Ashley"
309,Lost/FoundProperty,202280000851,1700,JEFFERSON PARK AVE,CPD,2022/10/03 20:21:30+00,1621,"Moje, Ashley"
310,Suspicious Activity,202200028658,600,E MARKET ST,CPD,2022/10/03 20:02:47+00,1602,"Wagner, Christopher "
311,Assault Simple,202200028656,600,7 1/2 ST SW,CPD,2022/10/03 20:01:50+00,1601,"Wagner, Christopher "
312,Sex Offense,202200028657,2100,MICHIE DR,CPD,2022/10/03 20:01:25+00,1601,"Wagner, Christopher "
313,Assault Simple,202200028655,900,ROCKLAND AVE,CPD,2022/10/03 20:00:51+00,1600,"Wagner, Christopher "
314,Assault Intimidation,202200028652,1400,MELBOURNE RD,CPD,2022/10/03 19:30:52+00,1530,"Hickey, Declan"
315,Larceny - From Motor Vehicle,202280000852,700,MADISON AVE,CPD,2022/10/03 18:34:21+00,1434,"Moje, Ashley"
316,Hit and Run,202200028636,700,"PROSPECT AVE, D",CPD,2022/10/03 16:24:27+00,1224,"Jones, Mark"
317,Larceny - All Other,202200028625,1200,"CEDARS CT, 406",CPD,2022/10/03 14:16:54+00,1016,"Arndt, Brian"
318,Larceny - All Other,202200028619,1500,UNIVERSITY AVE,CPD,2022/10/03 14:05:49+00,1005,"Hickey, Declan"
319,Larceny - From Motor Vehicle,202200028613,600,UNIVERSITY WAY,CPD,2022/10/03 12:33:28+00,0833,"Hickey, Declan"
320,Shots Fired/Illegal Hunting,202200028601,,5TH ST SW @ RIDGE ST,CPD,2022/10/03 05:04:24+00,0104,"Vlasis, Christopher"
321,Larceny - Theft from Building,202280000846,800,RIDGE ST,CPD,2022/10/03 03:21:56+00,2321,"Moje, Ashley"
322,Driving Under the Influence,202200028584,,CHERRY AVE / 5TH ST SW,CPD,2022/10/03 01:12:58+00,2112,"Darby, Michael"
323,Suspicious Activity,202200028564,1500,E HIGH ST,CPD,2022/10/02 18:43:29+00,1443,"Jones, Mark"
324,Domestic Disturbance,202200028561,1600,"6TH ST SE, LOT 42",CPD,2022/10/02 17:43:31+00,1343,"Eckenroth, Rachel"
325,Motor Vehicle Theft,202200028559,2000,"HOLIDAY DR, 370",CPD,2022/10/02 16:40:48+00,1240,"Nash, Darius"
326,Disorderly Conduct,202200028557,900,COLEMAN ST,CPD,2022/10/02 16:17:40+00,1217,"Barbour, Tremaine"
327,Drug Investigation,202200028555,100,W MARKET ST,CPD,2022/10/02 14:13:06+00,1013,"Barbour, Tremaine"
328,Suspicious Activity,202200028529,700,NASSAU ST,CPD,2022/10/02 05:03:22+00,0103,"Vlasis, Christopher"
329,Death Investigation - DOA,202200028527,1700,CONCORD DR,CPD,2022/10/02 04:35:42+00,0035,"Venereo, Arturo"
330,Shots Fired/Illegal Hunting,202200028526,1900,EMMET ST N,CPD,2022/10/02 04:08:26+00,0008,"Curry, Brian"
331,Suspicious Activity,202200028521,2100,BARRACKS RD,CPD,2022/10/02 03:25:58+00,2325,"Mullins, James"
332,Hit and Run,202200028509,100,"RIDGE ST, 101",CPD,2022/10/02 02:11:20+00,2211,"Whitten, Tobyn"
333,Traffic Stops,202200028492,800,W MAIN ST,CPD,2022/10/01 22:36:19+00,1836,"Middleton, Matthew"
334,Assault Intimidation,202200028481,300,E MAIN ST,CPD,2022/10/01 20:48:24+00,1648,"Shiflett, Tammy"
335,Larceny - From Motor Vehicle,202280000845,500,STEWART ST,CPD,2022/10/01 20:32:59+00,1632,"Moje, Ashley"
336,Vandalism,202280000844,1500,ROSA TER,CPD,2022/10/01 17:37:18+00,1337,"Moje, Ashley"
337,Hit and Run,202200028473,700,W MAIN ST,CPD,2022/10/01 17:25:40+00,1325,"Houchens, Jamell"
338,Vandalism,202280000843,1500,ROSA TER,CPD,2022/10/01 16:34:54+00,1234,"Moje, Ashley"
339,Larceny - Of Veh Parts/Access,202280000842,800,ESTES ST,CPD,2022/10/01 16:16:51+00,1216,"Moje, Ashley"
340,Hit and Run,202200028468,400,EMMET ST N,CPD,2022/10/01 15:23:24+00,1123,"Barbour, Tremaine"
341,Larceny - All Other,202200028465,100,14TH ST NW,CPD,2022/10/01 14:28:15+00,1028,"Shiflett, Tammy"
342,Narcotics,202200028461,2300,"ANGUS RD, A",CPD,2022/10/01 12:04:51+00,0804,"Burnett, James"
343,Lost/FoundProperty,202280000841,,ELLIEWOOD AVE,CPD,2022/10/01 03:11:22+00,2311,"Moje, Ashley"
344,Assault Simple,202200028424,1300,CARLTON AVE,CPD,2022/10/01 01:08:03+00,2108,"Smith, Daniel"
345,Driving Under the Influence,202200028416,1200,CHERRY AVE,CPD,2022/09/30 23:01:48+00,1901,"Darby, Michael"
346,Assist Citizen - Mental/TDO/ECO,202200028413,200,"FAIRWAY AVE, B",CPD,2022/09/30 22:21:19+00,1821,"Whitten, Tobyn"
347,Larceny - Theft from Building,202280000840,2100,"ARLINGTON BLVD, 325",CPD,2022/09/30 21:38:15+00,1738,"Moje, Ashley"
348,Suspicious Activity,202200028409,2100,"MICHIE DR, 28",CPD,2022/09/30 21:02:33+00,1702,"Venereo, Arturo"
349,Death Investigation - DOA,202200028395,1000,"RIDGE ST, 4",CPD,2022/09/30 19:55:27+00,1555,"Pendleton, Eric"
350,Larceny - Theft from Building,202280000839,200,E MAIN ST,CPD,2022/09/30 19:05:11+00,1505,"Moje, Ashley"
351,Harassment,202280000838,500,CLEVELAND AVE,CPD,2022/09/30 18:52:18+00,1452,"Moje, Ashley"
352,Hit and Run,202200028379,1000,SEMINOLE,CPD,2022/09/30 17:28:48+00,1328,"Hickey, Declan"
353,Assault Simple,202200028372,1000,CHERRY AVE,CPD,2022/09/30 16:10:58+00,1210,"Houchens, Jamell"
354,Hit and Run,202200028368,600,MONTICELLO AVE,CPD,2022/09/30 15:43:18+00,1143,"Pendleton, Eric"
355,Suspicious Activity,202200028360,100,HARRIS RD,CPD,2022/09/30 14:34:49+00,1034,"Green, Bryan"
356,Lost/FoundProperty,202200028358,100,E WATER ST,CPD,2022/09/30 14:19:50+00,1019,"Lucas, Todd"
357,Accident Private Property,202280000835,100,BURNET ST,CPD,2022/09/30 13:48:14+00,0948,"Moje, Ashley"
358,Lost/FoundProperty,202200028355,,5TH ST SW / HARMONY RIDGE LN,CPD,2022/09/30 13:20:07+00,0920,"Green, Bryan"
359,Domestic Disturbance,202200028343,2000,"INDIA RD, 420",CPD,2022/09/30 09:21:06+00,0521,"Miller, Devin"
360,Vandalism,202200028336,,"UNIVERSITY CIR, 10",CPD,2022/09/30 04:47:55+00,0047,"Hounsel, Eli"
361,Hit and Run,202200028326,500,2ND ST SE,CPD,2022/09/30 03:35:25+00,2335,"Blackwell, Ryan"
362,Lost/FoundProperty,202280000834,1500,UNIVERSITY AVE,CPD,2022/09/30 02:03:52+00,2203,"Moje, Ashley"
363,Larceny - All Other,202200028302,700,PROSPECT AVE,CPD,2022/09/29 23:25:38+00,1925,"Lowe, Courtney"
364,Larceny - Theft from Building,202200028286,1400,"SHORT 18TH ST, B",CPD,2022/09/29 21:37:55+00,1737,"Lowe, Courtney"
365,Larceny - From Motor Vehicle,202200028261,200,AVON ST,CPD,2022/09/29 18:22:17+00,1422,"Pendleton, Eric"
366,Larceny - From Motor Vehicle,202280000837,2000,INDIA RD,CPD,2022/09/29 17:55:01+00,1355,"Moje, Ashley"
367,Animal Complaint,202200028260,900,RIVES ST,CPD,2022/09/29 17:48:21+00,1348,"Allen, Claire"
368,Assist Citizen - Mental/TDO/ECO,202200028325,1200,LEE ST,CPD,2022/09/29 17:33:56+00,1333,"Best, Lisa"
369,Animal Complaint,202200028250,1400,E HIGH ST,CPD,2022/09/29 17:24:36+00,1324,"Allen, Claire"
370,Lost/FoundProperty,202200028245,200,E MARKET ST,CPD,2022/09/29 16:07:00+00,1207,"Pendleton, Eric"
371,Assist Citizen - Mental/TDO/ECO,202200028239,200,E MARKET ST,CPD,2022/09/29 15:24:08+00,1124,"Pendleton, Eric"
372,Hit and Run,202200028262,,E JEFFERSON ST / 4TH ST NE,CPD,2022/09/29 15:01:43+00,1101,"Lowe, Courtney"
373,Larceny - Theft from Building,202200028270,300,RIDGE ST,CPD,2022/09/29 14:58:57+00,1058,"Lowe, Courtney"
374,Fraud-impersonation,202280000836,1100,"MILLMONT ST, 133",CPD,2022/09/29 14:56:54+00,1056,"Moje, Ashley"
375,Animal Complaint,202200028233,900,"1ST ST S, C",CPD,2022/09/29 14:01:51+00,1001,"Allen, Claire"
376,Larceny - From Motor Vehicle,202200028225,1600,EMMET ST N,CPD,2022/09/29 11:41:06+00,0741,"Hickey, Declan"
377,Drunkeness DIP,202200028206,,14TH ST NW / WERTLAND ST,CPD,2022/09/29 03:49:58+00,2349,"Lee, Chandler"
378,Assist Citizen - Mental/TDO/ECO,202200028201,100,GREENBRIER DR,CPD,2022/09/29 02:43:13+00,2243,"Curry, Brian"
379,Misc - Non-Criminal Call,202200028200,200,W WATER ST,CPD,2022/09/29 02:01:01+00,2201,"Whitten, Tobyn"
380,Accident - w/out Injuries,202280000833,400,EMMET ST S,CPD,2022/09/29 01:01:51+00,2101,"Moje, Ashley"
381,Misc - Criminal Call,202200028187,1200,HOLMES AVE,CPD,2022/09/28 22:56:02+00,1856,"Smith, Daniel"
382,Larceny - Theft from Building,202280000832,1000,E WATER ST,CPD,2022/09/28 22:40:28+00,1840,"Moje, Ashley"
383,Assist Citizen - Mental/TDO/ECO,202200028180,200,E MAIN ST,CPD,2022/09/28 21:36:02+00,1736,"Whitten, Tobyn"
384,Hit and Run,202200028175,1500,DAIRY RD,CPD,2022/09/28 20:40:39+00,1640,"Lowe, Courtney"
385,Larceny - Of Veh Parts/Access,202280000831,800,PRESTON AVE,CPD,2022/09/28 20:16:05+00,1616,"Moje, Ashley"
386,Larceny - All Other,202200028171,900,RIVER RD,CPD,2022/09/28 20:04:12+00,1604,"Shiflett, Tammy"
387,Larceny - From Motor Vehicle,202200028172,500,HARRIS RD,CPD,2022/09/28 19:57:21+00,1557,"Lowe, Courtney"
388,Suspicious Activity,202200028170,900,"1ST ST S, B",CPD,2022/09/28 19:46:14+00,1546,"Lowe, Courtney"
389,Larceny - Theft from Building,202280000830,300,E MAIN ST,CPD,2022/09/28 19:08:02+00,1508,"Moje, Ashley"
390,Assault Aggravated,202200028165,900,ANDERSON ST,CPD,2022/09/28 18:40:30+00,1440,"Huber, Christopher"
391,Hit and Run,202200028163,1600,MONTICELLO RD,CPD,2022/09/28 17:59:46+00,1359,"Green, Bryan"
392,Lost/FoundProperty,202200028151,300,E MAIN ST,CPD,2022/09/28 16:53:14+00,1253,"Arndt, Brian"
393,Disorderly Conduct,202200028145,1000,CHERRY AVE,CPD,2022/09/28 15:36:53+00,1136,"Nash, Darius"
394,Unauthorized Use of Motor Veh,202200028140,600,PROSPECT AVE,CPD,2022/09/28 15:14:09+00,1114,"Shiflett, Tammy"
395,Suspicious Activity,202200028137,200,MONTE VISTA AVE,CPD,2022/09/28 14:18:08+00,1018,"Green, Bryan"
396,Motor Vehicle Theft,202200028138,1300,JOHN ST,CPD,2022/09/28 14:16:31+00,1016,"Burnett, James"
397,Larceny - From Motor Vehicle,202280000829,1600,"EMMET ST N, Parking lo",CPD,2022/09/28 13:57:52+00,0957,"Moje, Ashley"
398,Larceny - Theft from Building,202280000828,800,"CABELL AVE, Unit 3",CPD,2022/09/28 13:43:57+00,0943,"Moje, Ashley"
399,Motor Vehicle Theft,202200028120,1600,E MARKET ST,CPD,2022/09/28 10:29:21+00,0629,"Vlasis, Christopher"
400,Assist Agency - Arrest/warrant,202200028117,800,"HARDY DR, E",CPD,2022/09/28 09:24:13+00,0524,"Hamill, Annmarie"
401,Assault Simple,202200028097,1600,GROVE RD,CPD,2022/09/28 03:30:27+00,2330,"Curry, Brian"
402,Vandalism,202200028088,800,HARDY DR,CPD,2022/09/28 01:25:55+00,2125,"Middleton, Matthew"
403,Hit and Run,202200028071,,EMMET ST N / BARRACKS RD,CPD,2022/09/27 19:30:10+00,1530,"Lee, Chandler"
404,Larceny - Theft from Building,202280000827,1100,"WERTLAND ST, 403",CPD,2022/09/27 19:14:01+00,1514,"Moje, Ashley"
405,Larceny - Pocket Picking,202280000826,1700,HYDRAULIC RD RD,CPD,2022/09/27 15:26:55+00,1126,"Moje, Ashley"
406,Larceny - Theft from Building,202280000825,200,"14TH ST NW, 4",CPD,2022/09/27 15:02:00+00,1102,"Moje, Ashley"
407,Larceny - Theft from Building,202280000824,500,W MAIN ST,CPD,2022/09/27 14:45:27+00,1045,"Moje, Ashley"
408,Sex Offense,202200028043,500,"BAINBRIDGE ST, 1",CPD,2022/09/27 14:07:47+00,1007,"Shiflett, Tammy"
409,Larceny - From Motor Vehicle,202200028026,1600,EMMET ST N,CPD,2022/09/27 09:48:48+00,0548,"Vlasis, Christopher"
410,Missing Person-juvenile,202200028022,1600,EMMET ST N,CPD,2022/09/27 07:52:08+00,0352,"Curry, Brian"
411,Driving Under the Influence,202200027997,,HESSIAN RD / BARRACKS RD,CPD,2022/09/27 00:21:17+00,2021,"Darby, Michael"
412,Hit and Run,202200027994,,MONTICELLO AVE @ 2ND ST,CPD,2022/09/26 23:23:26+00,1923,"Venereo, Arturo"
413,Assault Simple,202200027992,2100,"MICHIE DR, 2",CPD,2022/09/26 22:19:18+00,1819,"Darby, Michael"
414,Larceny - Pocket Picking,202280000823,1500,UNIVERSITY AVE AVE,CPD,2022/09/26 20:33:22+00,1633,"Moje, Ashley"
415,Shots Fired/Illegal Hunting,202200027985,1000,FOREST HILLS AVE,CPD,2022/09/26 20:29:33+00,1629,"Alfonso, Sean"
416,Hit and Run,202200027976,,PRESTON AVE / MCINTIRE RD,CPD,2022/09/26 19:35:02+00,1535,"Burchardt, Rudy"
417,Assault Simple,202200027971,400,"11TH ST NE, A",CPD,2022/09/26 18:43:29+00,1443,"Eckenroth, Rachel"
418,Hit and Run,202200027970,1200,W MAIN ST,CPD,2022/09/26 18:25:40+00,1425,"Hickey, Declan"
419,Lost/FoundProperty,202200027969,700,E MAIN ST,CPD,2022/09/26 18:24:56+00,1424,"Arndt, Brian"
420,Larceny - Shoplifitng,202200027966,200,E MAIN ST,CPD,2022/09/26 17:51:57+00,1351,"Eckenroth, Rachel"
421,Suspicious Activity,202200027959,2400,SUNSET RD,CPD,2022/09/26 16:36:28+00,1236,"Arndt, Brian"
422,Suspicious Activity,202200027951,800,VALLEY VIEW CIR,CPD,2022/09/26 15:57:09+00,1157,"Wagner, Christopher "
423,Fraud-false pretense,202280000822,2300,"PRICE AVE, B",CPD,2022/09/26 15:44:13+00,1144,"Moje, Ashley"
424,Animal Complaint,202200027957,1500,VINE ST,CPD,2022/09/26 15:37:33+00,1137,"Allen, Claire"
425,Larceny - From Motor Vehicle,202280000821,1700,BURNLEY AVE,CPD,2022/09/26 14:47:42+00,1047,"Moje, Ashley"
426,Assault Simple,202200027945,1900,EMMET ST N,CPD,2022/09/26 14:44:11+00,1044,"Hickey, Declan"
427,Domestic Disturbance,202200027933,300,"4TH ST SE, 1",CPD,2022/09/26 12:24:28+00,0824,"Eckenroth, Rachel"
428,Animal Complaint,202200027932,100,ELLIOTT AVE,CPD,2022/09/26 10:50:39+00,0650,"Sandridge, Jeffrey"
429,Assist Citizen - Mental/TDO/ECO,202200027914,200,"FAIRWAY AVE, B",CPD,2022/09/26 04:56:02+00,0056,"Lowry, Ryan"
430,Domestic Disturbance,202200027899,1600,"6TH ST SE, 44",CPD,2022/09/26 02:16:19+00,2216,"Whitten, Tobyn"
431,Suspicious Activity,202200027896,900,"1ST ST S, E",CPD,2022/09/26 00:56:14+00,2056,"Whitten, Tobyn"
